gender,Age,quantity,payment_method,w,Arrival_Time,Start_Time,Finish_Time,Wait_Time,Queue_Length,Counter_Number,Day
Female,36,23,Cash,2021-02-01,16:29:00,16:29:00,16:34:00,0 days 00:00:00,0,3,Monday
Male,63,15,Credit Card,2021-02-01,16:30:00,16:30:00,16:34:00,0 days 00:00:00,0,1,Monday
Male,18,29,Credit Card,2021-02-01,16:31:00,16:33:00,16:40:00,0 days 00:02:00,1,2,Monday
Male,22,19,Credit Card,2021-02-01,16:33:00,16:34:00,16:39:00,0 days 00:01:00,1,3,Monday
Male,46,20,Cash,2021-02-01,16:35:00,16:35:00,16:40:00,0 days 00:00:00,0,1,Monday
Female,30,16,Cash,2021-02-01,16:38:00,16:39:00,16:43:00,0 days 00:01:00,1,3,Monday
Female,24,21,Credit Card,2021-02-01,16:45:00,16:45:00,16:50:00,0 days 00:00:00,0,1,Monday
Male,18,17,Debit Card,2021-02-01,16:51:00,16:51:00,16:55:00,0 days 00:00:00,0,1,Monday
Female,19,29,Credit Card,2021-02-01,16:53:00,16:53:00,17:00:00,0 days 00:00:00,0,2,Monday
Female,39,23,Debit Card,2021-02-01,16:55:00,16:55:00,17:00:00,0 days 00:00:00,0,1,Monday
Female,33,10,Credit Card,2021-02-01,16:56:00,16:56:00,17:00:00,0 days 00:00:00,0,3,Monday
Male,44,15,Debit Card,2021-02-01,16:56:00,17:00:00,17:04:00,0 days 00:04:00,1,1,Monday
Female,60,29,Debit Card,2021-02-01,17:04:00,17:04:00,17:11:00,0 days 00:00:00,0,1,Monday
Male,33,18,Credit Card,2021-02-01,17:06:00,17:06:00,17:10:00,0 days 00:00:00,0,2,Monday
Male,52,17,Cash,2021-02-01,17:08:00,17:08:00,17:12:00,0 days 00:00:00,0,3,Monday
Male,35,26,Debit Card,2021-02-01,17:09:00,17:10:00,17:16:00,0 days 00:01:00,1,2,Monday
Male,60,20,Cash,2021-02-01,17:11:00,17:11:00,17:16:00,0 days 00:00:00,0,1,Monday
Female,60,21,Cash,2021-02-01,17:11:00,17:12:00,17:17:00,0 days 00:01:00,1,3,Monday
Male,14,12,Credit Card,2021-02-01,17:15:00,17:16:00,17:19:00,0 days 00:01:00,1,1,Monday
Female,22,14,Debit Card,2021-02-01,18:17:00,18:17:00,18:20:00,0 days 00:00:00,0,1,Monday
Male,63,25,Credit Card,2021-02-01,18:18:00,18:18:00,18:23:00,0 days 00:00:00,0,2,Monday
Male,41,17,Credit Card,2021-02-01,18:22:00,18:22:00,18:26:00,0 days 00:00:00,0,3,Monday
Male,38,28,Debit Card,2021-02-01,18:22:00,18:22:00,18:30:00,0 days 00:00:00,0,1,Monday
Female,25,29,Debit Card,2021-02-01,18:25:00,18:25:00,18:31:00,0 days 00:00:00,0,2,Monday
Male,42,11,Debit Card,2021-02-01,18:27:00,18:27:00,18:31:00,0 days 00:00:00,0,3,Monday
Female,62,11,Credit Card,2021-02-01,18:28:00,18:30:00,18:34:00,0 days 00:02:00,1,1,Monday
Female,32,14,Cash,2021-02-01,18:31:00,18:31:00,18:35:00,0 days 00:00:00,0,2,Monday
Female,30,22,Credit Card,2021-02-01,18:31:00,18:31:00,18:36:00,0 days 00:00:00,0,3,Monday
Female,25,28,Credit Card,2021-02-01,18:36:00,18:36:00,18:42:00,0 days 00:00:00,0,1,Monday
Female,25,22,Cash,2021-02-01,18:38:00,18:38:00,18:43:00,0 days 00:00:00,0,2,Monday
Female,56,10,Cash,2021-02-01,18:40:00,18:40:00,18:44:00,0 days 00:00:00,0,3,Monday
Female,56,11,Credit Card,2021-02-01,18:41:00,18:42:00,18:46:00,0 days 00:01:00,1,1,Monday
Female,53,10,Cash,2021-02-01,18:42:00,18:43:00,18:47:00,0 days 00:01:00,1,2,Monday
Female,63,29,Cash,2021-02-01,18:47:00,18:47:00,18:53:00,0 days 00:00:00,0,1,Monday
Female,41,14,Credit Card,2021-02-01,18:48:00,18:48:00,18:52:00,0 days 00:00:00,0,2,Monday
Male,62,20,Cash,2021-02-01,18:49:00,18:49:00,18:54:00,0 days 00:00:00,0,3,Monday
Male,21,18,Debit Card,2021-02-01,18:52:00,18:52:00,18:56:00,0 days 00:00:00,0,2,Monday
Female,14,24,Debit Card,2021-02-01,18:53:00,18:53:00,18:58:00,0 days 00:00:00,0,1,Monday
Male,13,12,Credit Card,2021-02-01,18:56:00,18:56:00,19:00:00,0 days 00:00:00,0,2,Monday
Female,37,26,Cash,2021-02-01,18:57:00,18:57:00,19:03:00,0 days 00:00:00,0,3,Monday
Female,42,11,Debit Card,2021-02-01,19:01:00,19:01:00,19:04:00,0 days 00:00:00,0,1,Monday
Female,50,25,Cash,2021-02-01,19:01:00,19:01:00,19:05:00,0 days 00:00:00,0,2,Monday
Female,36,25,Cash,2021-02-01,19:04:00,19:04:00,19:04:00,0 days 00:00:00,0,3,Monday
Male,21,21,Cash,2021-02-01,19:07:00,19:07:00,19:12:00,0 days 00:00:00,0,1,Monday
Male,18,16,Cash,2021-02-01,19:09:00,19:09:00,19:13:00,0 days 00:00:00,0,2,Monday
Male,33,20,Credit Card,2021-02-01,19:10:00,19:10:00,19:15:00,0 days 00:00:00,0,3,Monday
Female,26,29,Cash,2021-02-01,19:12:00,19:12:00,19:18:00,0 days 00:00:00,0,1,Monday
Female,34,16,Debit Card,2021-02-01,19:13:00,19:13:00,19:18:00,0 days 00:00:00,0,2,Monday
Male,49,23,Cash,2021-02-01,19:25:00,19:25:00,19:30:00,0 days 00:00:00,0,3,Monday
Male,47,23,Credit Card,2021-02-01,19:28:00,19:28:00,19:33:00,0 days 00:00:00,0,1,Monday
Female,29,12,Debit Card,2021-02-01,19:28:00,19:28:00,19:32:00,0 days 00:00:00,0,2,Monday
Female,62,29,Cash,2021-02-01,19:31:00,19:31:00,19:37:00,0 days 00:00:00,0,3,Monday
Female,15,29,Debit Card,2021-02-01,19:34:00,19:34:00,19:40:00,0 days 00:00:00,0,1,Monday
Female,62,12,Credit Card,2021-02-01,19:41:00,19:41:00,19:45:00,0 days 00:00:00,0,2,Monday
Male,57,28,Cash,2021-02-01,19:42:00,19:42:00,19:47:00,0 days 00:00:00,0,3,Monday
Female,26,24,Credit Card,2021-02-01,19:42:00,19:42:00,19:47:00,0 days 00:00:00,0,1,Monday
Female,46,13,Cash,2021-02-01,19:42:00,19:45:00,19:49:00,0 days 00:03:00,1,2,Monday
Female,21,14,Cash,2021-02-01,19:46:00,19:47:00,19:51:00,0 days 00:01:00,1,3,Monday
Female,31,29,Debit Card,2021-02-01,19:49:00,19:49:00,19:54:00,0 days 00:00:00,0,1,Monday
Female,63,17,Cash,2021-02-01,19:50:00,19:50:00,19:54:00,0 days 00:00:00,0,2,Monday
Male,37,15,Cash,2021-02-01,19:51:00,19:51:00,19:55:00,0 days 00:00:00,0,3,Monday
Male,51,10,Cash,2021-02-01,19:54:00,19:54:00,19:58:00,0 days 00:00:00,0,1,Monday
Male,28,16,Cash,2021-02-01,19:58:00,19:58:00,20:02:00,0 days 00:00:00,0,2,Monday
Male,28,23,Cash,2021-02-01,19:58:00,19:58:00,20:04:00,0 days 00:00:00,0,3,Monday
Female,57,30,Cash,2021-02-01,20:00:00,20:00:00,20:06:00,0 days 00:00:00,0,1,Monday
Male,25,15,Debit Card,2021-02-01,20:05:00,20:05:00,20:09:00,0 days 00:00:00,0,2,Monday
Female,53,23,Debit Card,2021-02-01,20:10:00,20:10:00,20:15:00,0 days 00:00:00,0,3,Monday
Male,18,24,Cash,2021-02-01,20:11:00,20:11:00,20:17:00,0 days 00:00:00,0,1,Monday
Male,28,30,Cash,2021-02-02,11:03:00,11:03:00,11:11:00,0 days 00:00:00,0,1,Tuesday
Female,51,28,Credit Card,2021-02-02,11:04:00,11:04:00,11:11:00,0 days 00:00:00,0,2,Tuesday
Male,50,18,Debit Card,2021-02-02,11:04:00,11:04:00,11:10:00,0 days 00:00:00,0,3,Tuesday
Female,49,13,Cash,2021-02-02,11:05:00,11:10:00,11:15:00,0 days 00:05:00,1,3,Tuesday
Male,36,10,Cash,2021-02-02,11:07:00,11:11:00,11:14:00,0 days 00:04:00,1,1,Tuesday
Male,35,18,Cash,2021-02-02,11:07:00,11:11:00,11:16:00,0 days 00:04:00,1,2,Tuesday
Female,35,22,Credit Card,2021-02-02,11:08:00,11:14:00,11:20:00,0 days 00:06:00,2,1,Tuesday
Male,52,20,Debit Card,2021-02-02,11:16:00,11:16:00,11:23:00,0 days 00:00:00,0,3,Tuesday
Female,13,25,Credit Card,2021-02-02,11:16:00,11:16:00,11:22:00,0 days 00:00:00,0,2,Tuesday
Male,23,28,Cash,2021-02-02,11:17:00,11:20:00,11:27:00,0 days 00:03:00,1,1,Tuesday
Female,62,26,Credit Card,2021-02-02,11:17:00,11:22:00,11:30:00,0 days 00:05:00,1,2,Tuesday
Male,49,14,Debit Card,2021-02-02,11:18:00,11:23:00,11:28:00,0 days 00:05:00,1,3,Tuesday
Male,29,26,Debit Card,2021-02-02,11:18:00,11:27:00,11:34:00,0 days 00:09:00,2,1,Tuesday
Male,31,21,Cash,2021-02-02,11:19:00,11:28:00,11:34:00,0 days 00:09:00,2,2,Tuesday
Male,26,16,Credit Card,2021-02-02,11:19:00,11:28:00,11:34:00,0 days 00:09:00,2,3,Tuesday
Female,48,21,Debit Card,2021-02-02,11:20:00,11:34:00,11:41:00,0 days 00:14:00,3,1,Tuesday
Female,33,15,Cash,2021-02-02,11:30:00,11:34:00,11:39:00,0 days 00:04:00,2,2,Tuesday
Female,44,20,Cash,2021-02-02,11:32:00,11:34:00,11:41:00,0 days 00:02:00,1,3,Tuesday
Male,26,24,Debit Card,2021-02-02,11:33:00,11:39:00,11:45:00,0 days 00:06:00,2,2,Tuesday
Male,25,11,Credit Card,2021-02-02,11:35:00,11:41:00,11:44:00,0 days 00:06:00,1,1,Tuesday
Male,17,16,Debit Card,2021-02-02,11:35:00,11:41:00,11:46:00,0 days 00:06:00,1,3,Tuesday
Female,19,20,Debit Card,2021-02-02,11:35:00,11:44:00,11:49:00,0 days 00:09:00,2,1,Tuesday
Female,63,22,Cash,2021-02-02,11:37:00,11:45:00,11:52:00,0 days 00:08:00,2,2,Tuesday
Female,14,28,Credit Card,2021-02-02,11:40:00,11:46:00,11:53:00,0 days 00:06:00,2,3,Tuesday
Male,46,30,Debit Card,2021-02-02,11:40:00,11:49:00,11:56:00,0 days 00:09:00,3,1,Tuesday
Female,13,21,Cash,2021-02-02,11:43:00,11:52:00,11:58:00,0 days 00:09:00,2,2,Tuesday
Female,15,14,Debit Card,2021-02-02,11:44:00,11:53:00,11:57:00,0 days 00:09:00,2,3,Tuesday
Male,64,15,Credit Card,2021-02-02,11:45:00,11:56:00,12:02:00,0 days 00:11:00,2,1,Tuesday
Female,46,19,Credit Card,2021-02-02,11:46:00,11:57:00,12:02:00,0 days 00:11:00,3,3,Tuesday
Female,45,23,Cash,2021-02-02,11:46:00,11:58:00,12:05:00,0 days 00:12:00,2,2,Tuesday
Male,32,16,Cash,2021-02-02,11:47:00,12:02:00,12:08:00,0 days 00:15:00,3,1,Tuesday
Male,46,24,Cash,2021-02-02,11:47:00,12:02:00,12:09:00,0 days 00:15:00,3,3,Tuesday
Female,33,29,Debit Card,2021-02-02,11:49:00,12:05:00,12:13:00,0 days 00:16:00,3,2,Tuesday
Female,24,17,Credit Card,2021-02-02,11:50:00,12:08:00,12:12:00,0 days 00:18:00,3,1,Tuesday
Male,48,17,Credit Card,2021-02-02,11:53:00,12:09:00,12:14:00,0 days 00:16:00,4,3,Tuesday
Female,41,15,Cash,2021-02-02,11:53:00,12:13:00,12:18:00,0 days 00:20:00,3,2,Tuesday
Male,64,18,Cash,2021-02-02,12:12:00,12:12:00,12:18:00,0 days 00:00:00,0,1,Tuesday
Male,36,25,Cash,2021-02-02,12:13:00,12:14:00,12:21:00,0 days 00:01:00,1,3,Tuesday
Female,46,13,Cash,2021-02-02,12:13:00,12:18:00,12:23:00,0 days 00:05:00,1,1,Tuesday
Female,34,26,Cash,2021-02-02,12:13:00,12:18:00,12:25:00,0 days 00:05:00,2,2,Tuesday
Female,15,23,Cash,2021-02-02,12:15:00,12:21:00,12:26:00,0 days 00:06:00,1,3,Tuesday
Female,31,16,Debit Card,2021-02-02,12:17:00,12:23:00,12:28:00,0 days 00:06:00,2,1,Tuesday
Female,17,12,Cash,2021-02-02,12:18:00,12:25:00,12:29:00,0 days 00:07:00,2,2,Tuesday
Female,59,15,Cash,2021-02-02,12:19:00,12:26:00,12:32:00,0 days 00:07:00,2,3,Tuesday
Male,40,18,Debit Card,2021-02-02,12:19:00,12:28:00,12:33:00,0 days 00:09:00,2,1,Tuesday
Female,14,14,Cash,2021-02-02,12:20:00,12:29:00,12:33:00,0 days 00:09:00,2,2,Tuesday
Female,63,29,Credit Card,2021-02-02,12:20:00,12:32:00,12:41:00,0 days 00:12:00,3,3,Tuesday
Female,25,29,Cash,2021-02-02,12:20:00,12:33:00,12:40:00,0 days 00:13:00,3,2,Tuesday
Female,53,10,Credit Card,2021-02-02,12:24:00,12:33:00,12:37:00,0 days 00:13:00,2,1,Tuesday
Female,60,14,Credit Card,2021-02-02,12:25:00,12:37:00,12:41:00,0 days 00:12:00,3,1,Tuesday
Male,47,19,Debit Card,2021-02-02,12:25:00,12:40:00,12:45:00,0 days 00:15:00,3,2,Tuesday
Male,17,10,Cash,2021-02-02,12:26:00,12:41:00,12:45:00,0 days 00:15:00,3,3,Tuesday
Female,51,12,Credit Card,2021-02-02,12:40:00,12:41:00,12:45:00,0 days 00:01:00,1,1,Tuesday
Female,16,10,Cash,2021-02-02,12:41:00,12:45:00,12:48:00,0 days 00:04:00,2,3,Tuesday
Female,20,19,Cash,2021-02-02,12:45:00,12:45:00,12:50:00,0 days 00:00:00,0,2,Tuesday
Male,59,28,Credit Card,2021-02-02,12:45:00,12:45:00,12:53:00,0 days 00:00:00,0,1,Tuesday
Female,40,11,Debit Card,2021-02-02,12:47:00,12:48:00,12:51:00,0 days 00:01:00,1,3,Tuesday
Male,49,16,Credit Card,2021-02-02,12:47:00,12:50:00,12:55:00,0 days 00:03:00,1,2,Tuesday
Female,62,10,Debit Card,2021-02-02,12:49:00,12:51:00,12:54:00,0 days 00:02:00,1,3,Tuesday
Male,32,28,Cash,2021-02-02,12:50:00,12:53:00,13:00:00,0 days 00:03:00,1,1,Tuesday
Female,58,12,Credit Card,2021-02-02,12:51:00,12:55:00,12:59:00,0 days 00:04:00,1,2,Tuesday
Male,52,30,Debit Card,2021-02-02,12:52:00,12:54:00,13:01:00,0 days 00:02:00,1,3,Tuesday
Female,18,29,Credit Card,2021-02-02,12:54:00,12:59:00,13:06:00,0 days 00:05:00,2,2,Tuesday
Female,39,30,Cash,2021-02-02,12:54:00,13:00:00,13:08:00,0 days 00:06:00,1,1,Tuesday
Female,23,27,Credit Card,2021-02-02,12:56:00,13:01:00,13:08:00,0 days 00:05:00,1,3,Tuesday
Male,51,22,Debit Card,2021-02-02,16:01:00,16:01:00,16:08:00,0 days 00:00:00,0,1,Tuesday
Female,39,11,Credit Card,2021-02-02,16:05:00,16:05:00,16:09:00,0 days 00:00:00,0,2,Tuesday
Male,50,13,Cash,2021-02-02,16:05:00,16:05:00,16:10:00,0 days 00:00:00,0,3,Tuesday
Male,63,20,Debit Card,2021-02-02,16:21:00,16:21:00,16:27:00,0 days 00:00:00,0,1,Tuesday
Female,52,13,Debit Card,2021-02-02,16:23:00,16:23:00,16:28:00,0 days 00:00:00,0,2,Tuesday
Female,57,26,Cash,2021-02-02,16:23:00,16:23:00,16:31:00,0 days 00:00:00,0,3,Tuesday
Female,51,25,Credit Card,2021-02-02,16:25:00,16:27:00,16:34:00,0 days 00:02:00,1,1,Tuesday
Male,27,16,Cash,2021-02-02,16:28:00,16:28:00,16:33:00,0 days 00:00:00,0,2,Tuesday
Male,24,13,Cash,2021-02-02,16:29:00,16:31:00,16:35:00,0 days 00:02:00,1,3,Tuesday
Male,64,13,Debit Card,2021-02-02,16:30:00,16:33:00,16:38:00,0 days 00:03:00,1,2,Tuesday
Male,14,17,Debit Card,2021-02-02,16:31:00,16:34:00,16:39:00,0 days 00:03:00,1,1,Tuesday
Female,62,17,Credit Card,2021-02-02,16:33:00,16:35:00,16:41:00,0 days 00:02:00,1,3,Tuesday
Female,50,16,Cash,2021-02-02,16:35:00,16:38:00,16:44:00,0 days 00:03:00,1,2,Tuesday
Male,27,19,Cash,2021-02-02,16:38:00,16:39:00,16:44:00,0 days 00:01:00,1,1,Tuesday
Male,36,16,Credit Card,2021-02-02,16:45:00,16:45:00,16:50:00,0 days 00:00:00,0,1,Tuesday
Female,46,25,Credit Card,2021-02-02,16:51:00,16:51:00,16:59:00,0 days 00:00:00,0,1,Tuesday
Male,55,17,Cash,2021-02-02,16:53:00,16:53:00,17:00:00,0 days 00:00:00,0,2,Tuesday
Female,26,16,Cash,2021-02-02,16:55:00,16:55:00,17:00:00,0 days 00:00:00,0,3,Tuesday
Male,21,16,Debit Card,2021-02-02,16:56:00,16:59:00,17:04:00,0 days 00:04:00,1,1,Tuesday
Female,27,27,Credit Card,2021-02-02,16:56:00,17:00:00,17:08:00,0 days 00:04:00,1,2,Tuesday
Female,49,23,Cash,2021-02-02,17:04:00,17:04:00,17:11:00,0 days 00:00:00,0,3,Tuesday
Male,58,19,Cash,2021-02-02,17:06:00,17:06:00,17:12:00,0 days 00:00:00,0,1,Tuesday
Female,24,17,Credit Card,2021-02-02,17:08:00,17:08:00,17:13:00,0 days 00:00:00,0,2,Tuesday
Male,20,29,Cash,2021-02-02,17:42:00,17:42:00,17:50:00,0 days 00:00:00,0,1,Tuesday
Female,37,16,Credit Card,2021-02-02,17:42:00,17:42:00,17:47:00,0 days 00:00:00,0,2,Tuesday
Female,52,11,Credit Card,2021-02-02,17:44:00,17:44:00,17:48:00,0 days 00:00:00,0,3,Tuesday
Female,42,27,Debit Card,2021-02-02,17:48:00,17:48:00,17:55:00,0 days 00:00:00,0,2,Tuesday
Female,55,11,Debit Card,2021-02-02,17:51:00,17:51:00,17:55:00,0 days 00:00:00,0,1,Tuesday
Male,55,22,Cash,2021-02-02,17:53:00,17:53:00,18:00:00,0 days 00:00:00,0,3,Tuesday
Male,20,19,Debit Card,2021-02-02,17:53:00,17:55:00,18:00:00,0 days 00:02:00,1,1,Tuesday
Female,36,11,Cash,2021-02-02,17:55:00,17:55:00,17:59:00,0 days 00:00:00,0,2,Tuesday
Male,23,12,Debit Card,2021-02-02,17:57:00,17:59:00,18:04:00,0 days 00:02:00,1,2,Tuesday
Female,25,18,Credit Card,2021-02-02,17:58:00,18:00:00,18:05:00,0 days 00:02:00,1,1,Tuesday
Female,33,19,Credit Card,2021-02-02,18:00:00,18:00:00,18:05:00,0 days 00:00:00,0,3,Tuesday
Female,43,14,Cash,2021-02-02,18:00:00,18:04:00,18:10:00,0 days 00:04:00,1,2,Tuesday
Female,19,27,Credit Card,2021-02-02,18:02:00,18:05:00,18:12:00,0 days 00:03:00,1,1,Tuesday
Male,28,12,Cash,2021-02-02,18:03:00,18:05:00,18:10:00,0 days 00:02:00,1,3,Tuesday
Female,33,10,Cash,2021-02-02,18:09:00,18:10:00,18:14:00,0 days 00:01:00,1,2,Tuesday
Male,44,18,Cash,2021-02-02,18:15:00,18:15:00,18:21:00,0 days 00:00:00,0,1,Tuesday
Male,41,13,Debit Card,2021-02-02,18:16:00,18:16:00,18:20:00,0 days 00:00:00,0,2,Tuesday
Female,25,14,Credit Card,2021-02-02,18:49:00,18:49:00,18:53:00,0 days 00:00:00,0,1,Tuesday
Female,63,22,Cash,2021-02-02,18:52:00,18:52:00,18:59:00,0 days 00:00:00,0,2,Tuesday
Male,15,28,Cash,2021-02-02,18:53:00,18:53:00,19:00:00,0 days 00:00:00,0,3,Tuesday
Female,38,13,Cash,2021-02-02,18:56:00,18:53:00,18:53:07,0 days 00:03:00,1,1,Tuesday
Male,53,28,Cash,2021-02-02,18:57:00,18:59:00,19:07:00,0 days 00:02:00,1,2,Tuesday
Male,52,13,Debit Card,2021-02-02,19:01:00,19:01:00,19:05:00,0 days 00:00:00,0,1,Tuesday
Female,41,21,Debit Card,2021-02-03,11:03:00,11:03:00,11:08:00,0 days 00:00:00,0,1,Wednesday
Female,41,24,Cash,2021-02-03,11:04:00,11:04:00,11:10:00,0 days 00:00:00,0,2,Wednesday
Male,52,26,Cash,2021-02-03,11:04:00,11:04:00,11:10:00,0 days 00:00:00,0,3,Wednesday
Male,15,21,Credit Card,2021-02-03,11:05:00,11:08:00,11:13:00,0 days 00:03:00,1,1,Wednesday
Female,60,23,Credit Card,2021-02-03,11:07:00,11:10:00,11:15:00,0 days 00:03:00,1,2,Wednesday
Female,13,26,Credit Card,2021-02-03,11:07:00,11:10:00,11:16:00,0 days 00:03:00,1,3,Wednesday
Female,57,16,Credit Card,2021-02-03,11:08:00,11:13:00,11:17:00,0 days 00:06:00,2,1,Wednesday
Female,37,26,Cash,2021-02-03,11:16:00,11:16:00,11:22:00,0 days 00:00:00,0,2,Wednesday
Female,20,11,Cash,2021-02-03,11:16:00,11:16:00,11:19:00,0 days 00:00:00,0,3,Wednesday
Female,22,10,Cash,2021-02-03,11:17:00,11:17:00,11:19:00,0 days 00:00:00,0,1,Wednesday
Female,47,12,Cash,2021-02-03,11:17:00,11:19:00,11:22:00,0 days 00:02:00,2,1,Wednesday
Male,47,23,Credit Card,2021-02-03,11:18:00,11:19:00,11:24:00,0 days 00:01:00,1,3,Wednesday
Male,57,27,Cash,2021-02-03,11:18:00,11:22:00,11:30:00,0 days 00:04:00,2,1,Wednesday
Female,47,19,Debit Card,2021-02-03,11:19:00,11:22:00,11:27:00,0 days 00:03:00,1,2,Wednesday
Male,39,29,Cash,2021-02-03,11:19:00,11:24:00,11:32:00,0 days 00:05:00,2,3,Wednesday
Male,61,20,Cash,2021-02-03,11:20:00,11:27:00,11:32:00,0 days 00:07:00,2,2,Wednesday
Male,38,25,Cash,2021-02-03,11:20:00,11:30:00,11:36:00,0 days 00:10:00,2,1,Wednesday
Female,33,25,Credit Card,2021-02-03,11:21:00,11:32:00,11:37:00,0 days 00:11:00,3,2,Wednesday
Male,31,15,Cash,2021-02-03,11:21:00,11:32:00,11:35:00,0 days 00:11:00,2,3,Wednesday
Female,19,12,Credit Card,2021-02-03,11:21:00,11:35:00,11:38:00,0 days 00:14:00,3,3,Wednesday
Female,28,24,Cash,2021-02-03,11:22:00,11:36:00,11:42:00,0 days 00:14:00,3,1,Wednesday
Female,47,24,Cash,2021-02-03,11:26:00,11:37:00,11:42:00,0 days 00:11:00,2,2,Wednesday
Female,62,27,Cash,2021-02-03,11:29:00,11:38:00,11:45:00,0 days 00:09:00,3,3,Wednesday
Female,41,29,Credit Card,2021-02-03,11:30:00,11:42:00,11:50:00,0 days 00:12:00,3,1,Wednesday
Female,36,17,Cash,2021-02-03,11:32:00,11:42:00,11:47:00,0 days 00:10:00,3,2,Wednesday
Female,15,11,Credit Card,2021-02-03,11:33:00,11:45:00,11:48:00,0 days 00:12:00,3,3,Wednesday
Male,53,10,Debit Card,2021-02-03,11:35:00,11:47:00,11:49:00,0 days 00:12:00,3,2,Wednesday
Female,61,10,Cash,2021-02-03,12:28:00,12:28:00,12:31:00,0 days 00:00:00,0,1,Wednesday
Female,30,28,Cash,2021-02-03,12:29:00,12:29:00,12:36:00,0 days 00:00:00,0,2,Wednesday
Female,50,24,Credit Card,2021-02-03,12:30:00,12:30:00,12:35:00,0 days 00:00:00,0,3,Wednesday
Male,41,29,Credit Card,2021-02-03,12:31:00,12:31:00,12:39:00,0 days 00:00:00,0,1,Wednesday
Female,22,27,Credit Card,2021-02-03,12:31:00,12:35:00,12:42:00,0 days 00:05:00,1,3,Wednesday
Female,64,14,Debit Card,2021-02-03,12:32:00,12:36:00,12:40:00,0 days 00:04:00,1,2,Wednesday
Female,45,21,Cash,2021-02-03,12:34:00,12:39:00,12:44:00,0 days 00:05:00,1,1,Wednesday
Female,28,24,Cash,2021-02-03,12:36:00,12:40:00,12:45:00,0 days 00:04:00,2,2,Wednesday
Female,29,20,Cash,2021-02-03,12:36:00,12:42:00,12:47:00,0 days 00:06:00,1,3,Wednesday
Female,53,18,Cash,2021-02-03,12:39:00,12:44:00,12:49:00,0 days 00:05:00,2,1,Wednesday
Male,48,24,Credit Card,2021-02-03,12:40:00,12:45:00,12:50:00,0 days 00:05:00,2,2,Wednesday
Male,14,22,Cash,2021-02-03,12:40:00,12:47:00,12:52:00,0 days 00:07:00,2,3,Wednesday
Female,56,16,Cash,2021-02-03,12:40:00,12:49:00,12:53:00,0 days 00:09:00,2,1,Wednesday
Female,65,23,Cash,2021-02-03,12:41:00,12:50:00,12:56:00,0 days 00:09:00,2,2,Wednesday
Female,60,19,Cash,2021-02-03,12:45:00,12:52:00,12:57:00,0 days 00:07:00,2,3,Wednesday
Male,44,24,Debit Card,2021-02-03,12:45:00,12:53:00,12:58:00,0 days 00:08:00,2,1,Wednesday
Female,16,10,Credit Card,2021-02-03,12:47:00,12:56:00,12:59:00,0 days 00:09:00,2,2,Wednesday
Male,53,23,Credit Card,2021-02-03,12:47:00,12:57:00,13:02:00,0 days 00:10:00,3,3,Wednesday
Female,24,23,Cash,2021-02-03,12:49:00,12:58:00,13:03:00,0 days 00:09:00,3,1,Wednesday
Male,52,27,Debit Card,2021-02-03,12:50:00,12:59:00,13:05:00,0 days 00:09:00,3,2,Wednesday
Female,26,28,Debit Card,2021-02-03,12:51:00,13:02:00,13:10:00,0 days 00:11:00,3,3,Wednesday
Female,13,29,Cash,2021-02-03,12:52:00,13:03:00,13:11:00,0 days 00:09:00,3,1,Wednesday
Female,64,27,Cash,2021-02-03,12:54:00,13:05:00,13:12:00,0 days 00:11:00,3,2,Wednesday
Female,36,16,Credit Card,2021-02-03,12:54:00,13:10:00,13:16:00,0 days 00:16:00,3,3,Wednesday
Male,50,11,Cash,2021-02-03,12:56:00,13:11:00,13:15:00,0 days 00:15:00,3,1,Wednesday
Female,34,24,Cash,2021-02-03,16:01:00,16:01:00,16:06:00,0 days 00:00:00,0,1,Wednesday
Female,16,20,Debit Card,2021-02-03,16:05:00,16:05:00,16:10:00,0 days 00:00:00,0,2,Wednesday
Male,50,16,Credit Card,2021-02-03,16:05:00,16:05:00,16:09:00,0 days 00:00:00,0,3,Wednesday
Female,61,15,Cash,2021-02-03,16:21:00,16:21:00,16:25:00,0 days 00:00:00,0,1,Wednesday
Male,47,19,Cash,2021-02-03,16:23:00,16:23:00,16:28:00,0 days 00:00:00,0,2,Wednesday
Male,60,12,Credit Card,2021-02-03,16:23:00,16:23:00,16:26:00,0 days 00:00:00,0,3,Wednesday
Female,61,14,Debit Card,2021-02-03,16:25:00,16:25:00,16:29:00,0 days 00:00:00,0,1,Wednesday
Female,32,15,Cash,2021-02-03,16:28:00,16:28:00,16:32:00,0 days 00:00:00,0,2,Wednesday
Female,35,10,Credit Card,2021-02-03,16:29:00,16:29:00,16:31:00,0 days 00:00:00,0,1,Wednesday
Female,27,18,Debit Card,2021-02-03,16:30:00,16:30:00,16:34:00,0 days 00:00:00,0,3,Wednesday
Male,33,13,Debit Card,2021-02-03,16:31:00,16:31:00,16:34:00,0 days 00:00:00,0,1,Wednesday
Female,59,29,Credit Card,2021-02-03,16:33:00,16:33:00,16:41:00,0 days 00:00:00,0,2,Wednesday
Male,16,20,Cash,2021-02-03,16:35:00,16:35:00,16:40:00,0 days 00:00:00,0,1,Wednesday
Female,25,20,Cash,2021-02-03,16:38:00,16:38:00,16:43:00,0 days 00:00:00,0,3,Wednesday
Male,49,23,Cash,2021-02-03,16:45:00,16:45:00,16:50:00,0 days 00:00:00,0,1,Wednesday
